order_id,delivery_days,shipping_cost_ngn,warehouse_region
ORD-20664,5,2492.85,Lagos Hub
ORD-20665,8,2065.8,Abuja Hub
ORD-20666,3,3453.92,Abuja Hub
ORD-20667,3,1343.6,Lagos Hub
ORD-20668,4,2624.67,Lagos Hub
ORD-20669,7,3124.74,PH Hub
ORD-20670,2,663.16,Lagos Hub
ORD-20671,6,779.63,Lagos Hub
ORD-20672,6,1359.28,Lagos Hub
ORD-20673,4,1048.85,Abuja Hub
ORD-20674,5,1476.83,PH Hub
ORD-20675,2,1166.97,Abuja Hub
ORD-20676,3,916.78,Lagos Hub
ORD-20677,4,1478.15,Lagos Hub
ORD-20678,3,579.98,Lagos Hub
ORD-20679,5,2413.3,Lagos Hub
ORD-20680,6,2983.61,Lagos Hub
ORD-20681,4,1906.91,Abuja Hub
ORD-20682,2,3194.95,Lagos Hub
ORD-20683,6,2370.66,Abuja Hub
ORD-20684,8,974.26,Lagos Hub
ORD-20685,3,1880.88,Abuja Hub
ORD-20686,3,3050.39,PH Hub
ORD-20687,3,3483.48,Lagos Hub
ORD-20688,6,1564.07,Abuja Hub
ORD-20689,10,1829.17,Abuja Hub
ORD-20690,5,1485.32,Abuja Hub
ORD-20691,3,1860.0,Abuja Hub
ORD-20692,3,1715.28,PH Hub
ORD-20693,6,2431.99,PH Hub
ORD-20694,4,2697.29,Lagos Hub
ORD-20695,5,1807.0,Lagos Hub
ORD-20696,2,2594.59,Lagos Hub
ORD-20697,1,2389.37,Abuja Hub
ORD-20698,5,3092.58,Lagos Hub
ORD-20699,6,1466.62,Abuja Hub
ORD-20700,2,1270.87,PH Hub
ORD-20701,3,2036.8,Lagos Hub
ORD-20702,7,580.73,Lagos Hub
ORD-20703,6,3431.73,PH Hub
ORD-20704,1,3331.14,PH Hub
ORD-20705,6,3087.44,Lagos Hub
ORD-20706,5,1843.35,Abuja Hub
ORD-20707,3,1269.27,Lagos Hub
ORD-20708,4,1309.94,Lagos Hub
ORD-20709,5,724.12,Lagos Hub
ORD-20710,4,2515.51,Lagos Hub
ORD-20711,5,2561.27,Lagos Hub
ORD-20712,4,1997.35,Abuja Hub
ORD-20713,5,2514.79,Lagos Hub
ORD-20714,1,1096.33,Lagos Hub
ORD-20715,4,1225.31,Lagos Hub
ORD-20716,3,1224.36,Lagos Hub
ORD-20717,5,1140.05,PH Hub
ORD-20718,1,1724.83,PH Hub
ORD-20719,4,1627.48,PH Hub
ORD-20720,3,1163.04,Lagos Hub
ORD-20721,5,2803.89,Abuja Hub
ORD-20722,2,2056.32,Abuja Hub
ORD-20723,3,2382.89,Lagos Hub
ORD-20724,4,2733.84,Lagos Hub
ORD-20725,5,3283.43,Abuja Hub
ORD-20726,4,2373.52,Lagos Hub
ORD-20727,2,1607.94,Lagos Hub
ORD-20728,5,673.87,Lagos Hub
ORD-20729,4,941.93,Lagos Hub
ORD-20730,3,1333.51,Lagos Hub
ORD-20731,5,2887.04,Abuja Hub
ORD-20732,8,559.95,Lagos Hub
ORD-20733,4,1962.24,Lagos Hub
ORD-20734,4,3328.94,Lagos Hub
ORD-20735,2,749.21,PH Hub
ORD-20736,5,2970.03,Lagos Hub
ORD-20737,4,2780.03,Abuja Hub
ORD-20738,3,1787.91,Abuja Hub
ORD-20739,2,2877.7,Lagos Hub
ORD-20740,5,1781.19,Lagos Hub
ORD-20741,5,3012.83,Lagos Hub
ORD-20742,4,1312.66,Lagos Hub
ORD-20743,1,3439.39,Lagos Hub
ORD-20744,14,3090.6,Lagos Hub
ORD-20745,2,1469.46,Lagos Hub
ORD-20746,3,3081.29,Lagos Hub
ORD-20747,4,3131.04,Lagos Hub
ORD-20748,4,1231.24,Lagos Hub
ORD-20749,2,2484.95,PH Hub
ORD-20750,4,3002.69,Abuja Hub
ORD-20751,6,3365.17,Lagos Hub
ORD-20752,4,505.72,Lagos Hub
ORD-20753,8,828.78,Lagos Hub
ORD-20754,5,3067.02,Lagos Hub
ORD-20755,1,2187.44,Abuja Hub
ORD-20756,7,2716.28,Abuja Hub
ORD-20757,7,737.03,Lagos Hub
ORD-20758,4,1586.51,Abuja Hub
ORD-20759,3,1318.67,Lagos Hub
ORD-20760,7,1929.57,Lagos Hub
ORD-20761,6,1954.83,Abuja Hub
ORD-20762,2,3356.78,Lagos Hub
ORD-20763,7,3165.26,Lagos Hub
ORD-20764,4,961.2,Abuja Hub
ORD-20765,3,961.89,Abuja Hub
ORD-20766,1,1888.2,Lagos Hub
ORD-20767,5,3227.52,Lagos Hub
ORD-20768,5,2265.76,Abuja Hub
ORD-20769,3,1978.62,Abuja Hub
ORD-20770,1,781.43,Abuja Hub
ORD-20771,6,734.5,Lagos Hub
ORD-20772,8,994.61,Lagos Hub
ORD-20773,2,867.95,PH Hub
ORD-20774,4,2685.02,Lagos Hub
ORD-20775,6,1878.66,Lagos Hub
ORD-20776,2,855.22,Lagos Hub
ORD-20777,5,2994.2,Abuja Hub
ORD-20778,3,2814.07,PH Hub
ORD-20779,1,2584.22,Lagos Hub
ORD-20780,3,3057.48,Lagos Hub
ORD-20781,3,2812.62,PH Hub
ORD-20782,2,2234.01,Lagos Hub
ORD-20783,3,767.2,Lagos Hub
ORD-20784,5,3322.64,Lagos Hub
ORD-20785,5,3354.62,Abuja Hub
ORD-20786,3,2411.41,Abuja Hub
ORD-20787,4,2232.86,Abuja Hub
ORD-20788,3,555.63,Lagos Hub
ORD-20789,8,2147.07,Abuja Hub
ORD-20790,10,2370.37,Abuja Hub
ORD-20791,4,2341.31,Lagos Hub
ORD-20792,5,3488.71,Lagos Hub
ORD-20793,3,1288.82,Lagos Hub
ORD-20794,4,617.44,PH Hub
ORD-20795,4,783.82,Lagos Hub
ORD-20796,3,3013.94,Abuja Hub
ORD-20797,7,2341.7,Lagos Hub
ORD-20798,3,943.74,Lagos Hub
ORD-20799,3,2292.26,Lagos Hub
ORD-20800,10,851.31,Abuja Hub
ORD-20801,7,3487.04,Lagos Hub
ORD-20802,4,3098.19,Lagos Hub
ORD-20803,2,1395.77,Lagos Hub
ORD-20804,3,3081.9,Lagos Hub
ORD-20805,4,1230.29,Lagos Hub
ORD-20806,6,1745.7,Abuja Hub
ORD-20807,2,1973.88,Lagos Hub
ORD-20808,3,1323.72,PH Hub
ORD-20809,5,2135.36,Abuja Hub
ORD-20810,3,2222.96,Abuja Hub
ORD-20811,3,2889.27,Lagos Hub
ORD-20812,3,2173.85,PH Hub
ORD-20813,4,1814.47,Abuja Hub
ORD-20814,7,1059.41,PH Hub
ORD-20815,4,1354.14,Lagos Hub
ORD-20816,3,3455.17,Lagos Hub
ORD-20817,3,2278.49,Lagos Hub
ORD-20818,3,2300.27,Lagos Hub
ORD-20819,7,1548.85,Lagos Hub
ORD-20820,7,3123.13,PH Hub
ORD-20821,3,812.17,Lagos Hub
ORD-20822,4,2373.96,Abuja Hub
ORD-20823,1,562.4,Lagos Hub
ORD-20824,10,528.44,Lagos Hub
ORD-20825,2,3363.12,Lagos Hub
ORD-20826,4,1583.96,Lagos Hub
ORD-20827,2,1593.63,Abuja Hub
ORD-20828,3,2407.75,Abuja Hub
ORD-20829,4,711.56,PH Hub
ORD-20830,7,3071.53,Lagos Hub
ORD-20831,5,1465.38,Lagos Hub
ORD-20832,2,1566.24,Abuja Hub
ORD-20833,3,3477.93,Lagos Hub
ORD-20834,8,1779.17,Abuja Hub
ORD-20835,7,2935.65,Lagos Hub
ORD-20836,5,1688.61,Lagos Hub
ORD-20837,4,684.2,Lagos Hub
ORD-20838,5,535.04,Lagos Hub
ORD-20839,2,1968.73,Abuja Hub
ORD-20840,2,3391.48,Lagos Hub
ORD-20841,4,2012.17,Lagos Hub
ORD-20842,4,1368.39,Lagos Hub
ORD-20843,4,1932.73,Lagos Hub
ORD-20844,3,1724.31,Lagos Hub
ORD-20845,6,2585.65,PH Hub
ORD-20846,4,3306.8,Abuja Hub
ORD-20847,5,968.73,Lagos Hub
ORD-20848,5,2530.45,PH Hub
ORD-20849,4,3100.62,Lagos Hub
ORD-20850,3,3419.91,Lagos Hub
ORD-20851,5,1605.0,Abuja Hub
ORD-20852,6,3313.94,Abuja Hub
ORD-20853,3,2034.19,Lagos Hub
ORD-20854,7,3100.2,Abuja Hub
ORD-20855,10,1095.85,Abuja Hub
ORD-20856,3,642.43,Lagos Hub
ORD-20857,5,2074.76,PH Hub
ORD-20858,4,3234.3,Abuja Hub
ORD-20859,4,648.66,Lagos Hub
ORD-20860,3,2610.58,Lagos Hub
ORD-20861,7,2855.27,Lagos Hub
ORD-20862,4,1873.65,Lagos Hub
ORD-20863,4,698.7,Lagos Hub
ORD-20864,4,1688.72,Abuja Hub
ORD-20865,3,2014.31,PH Hub
ORD-20866,3,3200.58,Abuja Hub
ORD-20867,5,1814.7,Lagos Hub
ORD-20868,7,1264.7,Lagos Hub
ORD-20869,4,1185.62,PH Hub
ORD-20870,7,1762.97,Lagos Hub
ORD-20871,4,1534.77,Lagos Hub
ORD-20872,3,1789.92,Abuja Hub
ORD-20873,2,2551.16,Abuja Hub
ORD-20874,14,504.18,Lagos Hub
ORD-20875,7,677.69,Lagos Hub
ORD-20876,5,3036.3,Lagos Hub
ORD-20877,6,2708.48,Lagos Hub
ORD-20878,3,2797.02,Abuja Hub
ORD-20879,4,2748.95,Lagos Hub
ORD-20880,5,1916.99,Lagos Hub
ORD-20881,3,1220.98,Lagos Hub
ORD-20882,5,980.54,PH Hub
ORD-20883,4,2878.3,Lagos Hub
ORD-20884,4,839.51,Lagos Hub
ORD-20885,5,786.71,Lagos Hub
ORD-20886,4,567.83,Lagos Hub
ORD-20887,3,607.11,Lagos Hub
ORD-20888,3,2992.51,Abuja Hub
ORD-20889,4,1973.37,Lagos Hub
ORD-20890,3,2455.18,Lagos Hub
ORD-20891,3,2268.8,PH Hub
ORD-20892,4,1444.92,Lagos Hub
ORD-20893,3,1399.93,Lagos Hub
ORD-20894,6,2169.0,Lagos Hub
ORD-20895,3,897.94,Lagos Hub
ORD-20896,2,1311.64,PH Hub
ORD-20897,3,2071.75,Lagos Hub
ORD-20898,6,2929.16,PH Hub
ORD-20899,6,933.65,PH Hub
ORD-20900,1,1634.67,Lagos Hub
ORD-20901,4,3489.06,Abuja Hub
ORD-20902,4,3253.06,Lagos Hub
ORD-20903,7,1061.82,PH Hub
ORD-20904,5,2001.92,Lagos Hub
ORD-20905,4,2421.02,Lagos Hub
ORD-20906,7,1698.23,Lagos Hub
ORD-20907,5,3364.4,Lagos Hub
ORD-20908,10,983.7,Abuja Hub
ORD-20909,5,2978.86,Lagos Hub
ORD-20910,6,666.75,Abuja Hub
ORD-20911,2,1304.71,Lagos Hub
ORD-20912,4,2979.4,Lagos Hub
ORD-20913,5,2538.95,Lagos Hub
ORD-20914,2,2678.13,Lagos Hub
ORD-20915,3,3374.86,Lagos Hub
ORD-20916,2,1052.11,Abuja Hub
ORD-20917,8,3018.36,Lagos Hub
ORD-20918,3,2016.07,Lagos Hub
ORD-20919,2,2965.76,Lagos Hub
ORD-20920,6,563.78,Lagos Hub
ORD-20921,4,2018.49,Abuja Hub
ORD-20922,3,1162.55,Lagos Hub
ORD-20923,4,741.74,Abuja Hub
ORD-20924,3,2400.42,Lagos Hub
ORD-20925,5,1544.35,Lagos Hub
ORD-20926,5,1273.68,Lagos Hub
ORD-20927,1,3383.87,PH Hub
ORD-20928,4,1110.09,PH Hub
ORD-20929,2,1394.2,Abuja Hub
ORD-20930,2,2242.58,PH Hub
ORD-20931,2,1267.41,Abuja Hub
ORD-20932,3,657.82,Abuja Hub
ORD-20933,5,2916.84,PH Hub
ORD-20934,3,2496.65,Lagos Hub
ORD-20935,3,2107.06,Lagos Hub
ORD-20936,2,2716.82,Abuja Hub
ORD-20937,2,727.82,Abuja Hub
ORD-20938,4,2699.73,Lagos Hub
ORD-20939,5,2328.92,Lagos Hub
ORD-20940,1,1930.21,Lagos Hub
ORD-20941,2,1333.85,Lagos Hub
ORD-20942,5,2078.07,Lagos Hub
ORD-20943,2,1050.53,Abuja Hub
ORD-20944,10,1513.8,Lagos Hub
ORD-20945,5,2622.4,Lagos Hub
ORD-20946,2,3499.11,Lagos Hub
ORD-20947,4,2458.74,Lagos Hub
ORD-20948,1,2289.06,Lagos Hub
ORD-20949,5,2257.83,Lagos Hub
ORD-20950,5,3263.5,Abuja Hub
ORD-20951,4,1128.7,PH Hub
ORD-20952,3,1576.73,PH Hub
ORD-20953,1,1066.08,Abuja Hub
ORD-20954,3,2942.84,Abuja Hub
ORD-20955,5,1538.92,PH Hub
ORD-20956,6,1819.17,Lagos Hub
ORD-20957,7,3442.63,Lagos Hub
ORD-20958,3,1233.97,Abuja Hub
ORD-20959,2,587.24,Lagos Hub
ORD-20960,4,2442.25,Abuja Hub
ORD-20961,2,2991.38,Abuja Hub
ORD-20962,5,2815.18,Lagos Hub
ORD-20963,2,2139.34,PH Hub
ORD-20964,4,3235.83,Lagos Hub
ORD-20965,5,2759.24,Abuja Hub
ORD-20966,5,1821.61,Abuja Hub
ORD-20967,3,2294.56,Lagos Hub
ORD-20968,2,670.15,Abuja Hub
ORD-20969,1,1319.97,Lagos Hub
ORD-20970,3,3282.58,Lagos Hub
ORD-20971,8,2454.92,Abuja Hub
ORD-20972,3,1274.45,Lagos Hub
ORD-20973,4,1591.92,Lagos Hub
ORD-20974,4,1493.04,PH Hub
ORD-20975,5,2227.38,Lagos Hub
ORD-20976,6,2507.84,PH Hub
ORD-20977,5,660.54,Abuja Hub
ORD-20978,4,2952.97,Abuja Hub
ORD-20979,4,2061.85,Lagos Hub
ORD-20980,4,2739.16,Abuja Hub
ORD-20981,2,2800.14,Abuja Hub
ORD-20982,4,1651.24,Lagos Hub
ORD-20983,4,2476.25,PH Hub
ORD-20984,4,2428.63,Lagos Hub
ORD-20985,3,2220.82,Lagos Hub
ORD-20986,10,2703.35,PH Hub
ORD-20987,2,1669.09,PH Hub
ORD-20988,5,2728.21,Abuja Hub
ORD-20989,4,1214.46,PH Hub
ORD-20990,5,1342.86,Lagos Hub
ORD-20991,2,900.71,Lagos Hub
ORD-20992,3,1364.03,Abuja Hub
ORD-20993,4,2484.12,Abuja Hub
ORD-20994,3,1325.89,PH Hub
ORD-20995,3,1556.08,Lagos Hub
ORD-20996,8,2461.68,Abuja Hub
ORD-20997,4,1783.65,Lagos Hub
ORD-20998,4,1335.46,Lagos Hub
ORD-20999,4,2732.66,Abuja Hub
ORD-21000,2,633.84,Lagos Hub
ORD-21001,4,959.57,Abuja Hub
ORD-21002,3,1766.8,Lagos Hub
ORD-21003,7,1237.27,PH Hub
ORD-21004,4,3009.18,PH Hub
ORD-21005,10,2624.23,Abuja Hub
ORD-21006,3,2750.36,Lagos Hub
ORD-21007,4,2459.54,Lagos Hub
ORD-21008,3,3083.28,PH Hub
ORD-21009,6,2930.86,Lagos Hub
ORD-21010,3,814.89,Lagos Hub
ORD-21011,4,1552.36,Lagos Hub
ORD-21012,4,1154.79,Lagos Hub
ORD-21013,3,2823.61,Abuja Hub
ORD-21014,6,3056.37,Lagos Hub
ORD-21015,5,608.26,PH Hub
ORD-21016,3,2134.1,Lagos Hub
ORD-21017,4,1990.86,Abuja Hub
ORD-21018,4,3137.19,Lagos Hub
ORD-21019,2,984.43,Lagos Hub
ORD-21020,3,799.46,Abuja Hub
ORD-21021,8,2968.37,Lagos Hub
ORD-21022,5,3433.59,Abuja Hub
ORD-21023,6,3445.19,Abuja Hub
ORD-21024,3,1294.89,PH Hub
ORD-21025,3,3195.42,Lagos Hub
ORD-21026,4,2300.58,Abuja Hub
ORD-21027,4,780.48,Abuja Hub
ORD-21028,7,2567.05,Abuja Hub
ORD-21029,3,1398.91,Abuja Hub
ORD-21030,5,1878.69,Lagos Hub
ORD-21031,2,1371.38,Lagos Hub
ORD-21032,3,2358.86,Lagos Hub
ORD-21033,4,816.55,Abuja Hub
ORD-21034,6,3090.74,Abuja Hub
ORD-21035,4,2719.0,Lagos Hub
ORD-21036,3,1380.83,Lagos Hub
ORD-21037,8,3066.63,Lagos Hub
ORD-21038,3,2265.63,PH Hub
ORD-21039,4,2946.9,PH Hub
ORD-21040,5,1199.32,Lagos Hub
ORD-21041,6,3454.15,Abuja Hub
ORD-21042,7,3460.41,Lagos Hub
ORD-21043,2,2317.35,Lagos Hub
ORD-21044,6,2224.52,Abuja Hub
ORD-21045,6,1462.09,Abuja Hub
ORD-21046,3,777.03,Lagos Hub
ORD-21047,3,2754.23,PH Hub
ORD-21048,3,2911.33,Lagos Hub
ORD-21049,2,1694.82,Lagos Hub
ORD-21050,4,1047.35,Lagos Hub
ORD-21051,3,1242.59,Abuja Hub
ORD-21052,4,1957.2,Lagos Hub
ORD-21053,2,3180.74,Lagos Hub
ORD-21054,4,1592.14,Lagos Hub
ORD-21055,2,3352.69,Lagos Hub
ORD-21056,3,1119.7,Lagos Hub
ORD-21057,5,1899.32,PH Hub
ORD-21058,4,3173.14,Lagos Hub
ORD-21059,2,3114.31,Lagos Hub
ORD-21060,3,1638.06,PH Hub
ORD-21061,7,3345.5,Lagos Hub
ORD-21062,5,2889.49,PH Hub
ORD-21063,4,1218.11,Lagos Hub
ORD-21064,2,2666.84,Lagos Hub
ORD-21065,5,2769.73,Lagos Hub
ORD-21066,4,2103.8,Lagos Hub
ORD-21067,1,2117.24,Abuja Hub
ORD-21068,2,2064.75,Lagos Hub
ORD-21069,1,975.61,Lagos Hub
ORD-21070,4,3380.96,Lagos Hub
ORD-21071,4,655.99,Lagos Hub
ORD-21072,3,1326.41,PH Hub
ORD-21073,2,2499.78,Lagos Hub
ORD-21074,6,3394.13,PH Hub
ORD-21075,2,1583.55,Abuja Hub
ORD-21076,7,2325.37,Abuja Hub
ORD-21077,3,2860.55,Abuja Hub
ORD-21078,3,1924.94,Abuja Hub
ORD-21079,5,3217.86,Abuja Hub
ORD-21080,4,1318.66,PH Hub
ORD-21081,3,3031.38,Lagos Hub
ORD-21082,2,2112.12,Abuja Hub
ORD-21083,5,1573.08,Lagos Hub
ORD-21084,7,2606.61,Lagos Hub
ORD-21085,5,2917.9,Lagos Hub
ORD-21086,4,1034.57,PH Hub
ORD-21087,4,2227.47,Abuja Hub
ORD-21088,4,1998.04,PH Hub
ORD-21089,4,2617.94,Abuja Hub
ORD-21090,8,1239.75,Lagos Hub
ORD-21091,1,2157.05,Lagos Hub
ORD-21092,4,1995.88,Lagos Hub
ORD-21093,4,2844.16,PH Hub
ORD-21094,5,3117.97,Abuja Hub
ORD-21095,7,2534.36,Abuja Hub
ORD-21096,8,885.45,Abuja Hub
ORD-21097,6,2322.58,Abuja Hub
ORD-21098,4,1355.09,Abuja Hub
ORD-21099,5,1051.26,PH Hub
ORD-21100,3,1540.22,Lagos Hub
ORD-21101,4,965.86,Abuja Hub
ORD-21102,6,2947.62,PH Hub
ORD-21103,4,1794.08,Lagos Hub
ORD-21104,2,963.0,Lagos Hub
ORD-21105,4,2374.49,Abuja Hub
ORD-21106,2,3315.82,Lagos Hub
ORD-21107,5,1385.12,PH Hub
ORD-21108,1,3310.72,Lagos Hub
ORD-21109,4,1678.06,PH Hub
ORD-21110,2,3396.84,Abuja Hub
ORD-21111,5,1383.27,Abuja Hub
ORD-21112,3,2609.7,Abuja Hub
ORD-21113,7,2521.61,Abuja Hub
ORD-21114,3,2740.23,Abuja Hub
ORD-21115,3,2667.55,Lagos Hub
ORD-21116,3,950.8,Lagos Hub
ORD-21117,6,2341.97,Lagos Hub
ORD-21118,2,1754.06,Abuja Hub
ORD-21119,5,1586.2,Lagos Hub
ORD-21120,5,891.29,Lagos Hub
ORD-21121,3,3348.91,Abuja Hub
ORD-21122,4,575.87,Lagos Hub
ORD-21123,4,2704.0,Abuja Hub
ORD-21124,6,2694.08,Lagos Hub
ORD-21125,2,1481.32,Abuja Hub
ORD-21126,5,1240.17,Abuja Hub
ORD-21127,3,1784.52,Abuja Hub
ORD-21128,4,1351.92,Lagos Hub
ORD-21129,3,1272.08,Abuja Hub
ORD-21130,1,2686.23,Lagos Hub
ORD-21131,7,2580.48,Lagos Hub
ORD-21132,7,2154.39,PH Hub
ORD-21133,4,1048.9,Lagos Hub
ORD-21134,4,1257.49,Lagos Hub
ORD-21135,2,1250.18,Lagos Hub
ORD-21136,3,2935.91,Lagos Hub
ORD-21137,4,2831.18,Lagos Hub
ORD-21138,2,3370.08,Lagos Hub
ORD-21139,6,850.57,Lagos Hub
ORD-21140,5,3412.24,Lagos Hub
ORD-21141,5,1361.94,Lagos Hub
ORD-21142,5,1976.86,Abuja Hub
ORD-21143,3,2343.1,PH Hub
ORD-21144,2,2576.69,Lagos Hub
ORD-21145,5,1251.47,Lagos Hub
ORD-21146,1,1465.18,Abuja Hub
ORD-21147,3,1561.73,Abuja Hub
ORD-21148,8,1958.07,Lagos Hub
ORD-21149,3,2319.33,Lagos Hub
ORD-21150,3,757.06,Lagos Hub
ORD-21151,3,2271.49,Lagos Hub
ORD-21152,8,3394.05,Lagos Hub
ORD-21153,10,2969.92,Lagos Hub
ORD-21154,2,2180.87,Abuja Hub
ORD-21155,5,2004.83,Abuja Hub
ORD-21156,2,1519.48,Lagos Hub
ORD-21157,4,1506.6,Lagos Hub
ORD-21158,5,2675.85,PH Hub
ORD-21159,3,652.66,Lagos Hub
ORD-21160,7,849.32,PH Hub
ORD-21161,5,563.09,Abuja Hub
ORD-21162,3,2288.21,Abuja Hub
ORD-21163,3,3367.09,Lagos Hub
ORD-21164,5,2170.23,Lagos Hub
ORD-21165,1,1559.16,Lagos Hub
ORD-21166,5,1955.11,Lagos Hub
ORD-21167,3,1579.81,Lagos Hub
ORD-21168,5,3369.7,Lagos Hub
ORD-21169,1,2419.82,Lagos Hub
ORD-21170,5,1014.9,Lagos Hub
ORD-21171,3,1420.75,Abuja Hub
ORD-21172,3,1085.29,PH Hub
ORD-21173,3,2581.38,Lagos Hub
ORD-21174,2,2663.89,Abuja Hub
ORD-21175,4,2911.02,Lagos Hub
ORD-21176,5,1141.37,Lagos Hub
ORD-21177,4,876.3,PH Hub
ORD-21178,3,1842.01,Lagos Hub
ORD-21179,3,1435.95,Abuja Hub
ORD-21180,5,2716.54,Lagos Hub
ORD-21181,3,1900.06,Abuja Hub
ORD-21182,3,2905.54,Lagos Hub
ORD-21183,3,1149.13,Lagos Hub
ORD-21184,6,2884.09,Lagos Hub
ORD-21185,3,2343.82,Abuja Hub
ORD-21186,10,3317.78,Abuja Hub
ORD-21187,3,2942.44,Lagos Hub
ORD-21188,7,3142.09,Lagos Hub
ORD-21189,6,3011.91,Abuja Hub
ORD-21190,4,2879.82,PH Hub
ORD-21191,3,1481.86,Abuja Hub
ORD-21192,2,3341.42,Lagos Hub
ORD-21193,2,1986.09,Lagos Hub
ORD-21194,4,1845.55,Lagos Hub
ORD-21195,3,3128.93,Lagos Hub
ORD-21196,4,3053.93,Lagos Hub
ORD-21197,3,1505.21,Lagos Hub
ORD-21198,2,2742.08,Lagos Hub
ORD-21199,5,3325.55,Lagos Hub
ORD-21200,5,565.18,Lagos Hub
ORD-21201,3,1617.07,Abuja Hub
ORD-21202,6,1417.21,Abuja Hub
ORD-21203,1,2463.12,Lagos Hub
ORD-21204,2,3401.2,Lagos Hub
ORD-21205,7,3009.76,Lagos Hub
ORD-21206,4,510.29,Abuja Hub
ORD-21207,2,1561.27,Lagos Hub
ORD-21208,5,2814.9,Lagos Hub
ORD-21209,3,1729.77,PH Hub
ORD-21210,5,1931.49,PH Hub
ORD-21211,3,1725.55,Lagos Hub
ORD-21212,3,2263.0,Lagos Hub
ORD-21213,1,2221.06,PH Hub
ORD-21214,3,2506.29,Abuja Hub
ORD-21215,5,2472.89,Abuja Hub
ORD-21216,5,3091.69,Lagos Hub
ORD-21217,3,668.52,Abuja Hub
ORD-21218,3,3069.22,Abuja Hub
ORD-21219,4,1168.22,Lagos Hub
ORD-21220,2,2019.31,Abuja Hub
ORD-21221,5,2317.23,Lagos Hub
ORD-21222,2,2321.19,Lagos Hub
ORD-21223,4,660.41,Lagos Hub
ORD-21224,3,1069.83,Lagos Hub
ORD-21225,7,1383.27,Abuja Hub
ORD-21226,4,2091.28,Lagos Hub
ORD-21227,4,659.33,Abuja Hub
ORD-21228,4,3072.03,Abuja Hub
ORD-21229,6,3277.5,PH Hub
ORD-21230,4,2087.29,Lagos Hub
ORD-21231,2,1501.73,Lagos Hub
ORD-21232,4,680.82,Abuja Hub
ORD-21233,4,2037.77,Lagos Hub
ORD-21234,6,2669.21,PH Hub
ORD-21235,1,3006.22,Lagos Hub
ORD-21236,1,2136.3,Lagos Hub
ORD-21237,4,3028.35,Abuja Hub
ORD-21238,2,1480.91,Abuja Hub
ORD-21239,4,596.44,Abuja Hub
ORD-21240,4,1920.53,PH Hub
ORD-21241,3,1257.98,Lagos Hub
ORD-21242,2,2028.23,Lagos Hub
ORD-21243,2,1502.1,PH Hub
ORD-21244,3,3102.52,Lagos Hub
ORD-21245,1,3193.54,Lagos Hub
ORD-21246,3,558.55,Abuja Hub
ORD-21247,4,1397.16,Lagos Hub
ORD-21248,2,3074.91,Lagos Hub
ORD-21249,4,1590.81,Abuja Hub
ORD-21250,10,2341.38,Lagos Hub
ORD-21251,3,2687.18,Abuja Hub
ORD-21252,4,682.68,Abuja Hub
ORD-21253,3,1005.4,Abuja Hub
ORD-21254,5,1344.18,Lagos Hub
ORD-21255,5,2088.62,Lagos Hub
ORD-21256,2,550.48,Lagos Hub
ORD-21257,3,982.13,Lagos Hub
ORD-21258,3,1036.08,Abuja Hub
ORD-21259,8,734.09,Abuja Hub
ORD-21260,4,720.01,Lagos Hub
ORD-21261,2,2134.14,Lagos Hub
ORD-21262,5,1833.87,Lagos Hub
ORD-21263,3,1278.2,PH Hub
ORD-21264,6,3380.26,Lagos Hub
ORD-21265,7,2460.73,Lagos Hub
ORD-21266,4,3430.73,Lagos Hub
ORD-21267,3,2011.75,PH Hub
ORD-21268,5,582.75,Lagos Hub
ORD-21269,3,1905.3,Lagos Hub
ORD-21270,3,1836.9,Lagos Hub
ORD-21271,2,1587.98,Lagos Hub
ORD-21272,5,3320.15,Lagos Hub
ORD-21273,6,1103.5,Lagos Hub
ORD-21274,4,1329.77,Lagos Hub
ORD-21275,4,2002.82,Lagos Hub
ORD-21276,14,515.11,Abuja Hub
ORD-21277,3,915.97,Lagos Hub
ORD-21278,2,1088.82,PH Hub
ORD-21279,5,2981.68,Abuja Hub
ORD-21280,2,1466.39,Abuja Hub
ORD-21281,3,1187.7,Abuja Hub
ORD-21282,2,2291.34,Lagos Hub
ORD-21283,3,2545.27,Lagos Hub
ORD-21284,6,2976.14,Abuja Hub
ORD-21285,3,2610.25,Lagos Hub
ORD-21286,2,3108.8,Lagos Hub
ORD-21287,10,2987.78,Lagos Hub
ORD-21288,3,543.28,Lagos Hub
ORD-21289,2,3191.15,Abuja Hub
ORD-21290,3,2668.09,Lagos Hub
ORD-21291,3,2922.48,Lagos Hub
ORD-21292,3,1504.12,Lagos Hub
ORD-21293,6,1796.14,Lagos Hub
ORD-21294,5,1693.76,Lagos Hub
ORD-21295,3,3300.19,Lagos Hub
ORD-21296,2,1274.36,Abuja Hub
ORD-21297,8,1878.29,PH Hub
ORD-21298,14,2889.15,Lagos Hub
ORD-21299,4,2248.37,Abuja Hub
ORD-21300,4,2515.96,Lagos Hub
ORD-21301,3,1840.28,PH Hub
ORD-21302,2,3100.69,Abuja Hub
ORD-21303,7,2651.66,Lagos Hub
ORD-21304,1,3216.34,Lagos Hub
ORD-21305,1,3095.86,Lagos Hub
ORD-21306,2,525.19,Abuja Hub
ORD-21307,7,1239.39,PH Hub
ORD-21308,4,1547.29,PH Hub
ORD-21309,3,518.0,Lagos Hub
ORD-21310,6,2665.77,Lagos Hub
